4000,4000,26
4000,5007,1
4000,6001,17
4000,6002,16
4000,6004,13
4000,6007,2
4000,6008,1
4000,6011,2
4000,6012,21
4000,6013,8
4000,6014,4
4000,6015,7
4000,6017,16
4000,6018,5
4000,6019,1
4000,6020,1
4000,6022,4
4000,6023,9
4000,6025,6
4000,6026,3
4000,6027,2
4000,6032,7
4000,6033,2
4000,6034,4
4000,6035,1
4000,6036,11
4000,6039,2
4000,6040,1
4000,6042,4
4000,6043,10
4000,6044,6
4000,6052,18
4000,6053,8
4000,6061,2
4000,6063,1
4000,6064,3
4000,6067,1
4000,6070,3
4000,6072,1
4000,6073,14
4000,6076,21
4000,6083,2
4000,6084,4
4000,6085,2
4000,6092,1
4000,6094,1
4000,6097,1
4000,6099,1
4000,6100,1
4000,6103,7
4000,6104,9
4000,6105,4
4000,6106,3
4000,6108,12
4000,6110,13
4000,6111,4
4000,6112,6
4000,6113,6
4000,6114,16
4000,6118,8
4000,6119,12
4000,6120,23
4000,6121,11
4000,6122,3
4000,6124,12
4000,6126,11
4000,6127,1
4000,6128,15
4000,6129,2
4000,6130,2
4000,6131,13
4000,6132,5
4000,6134,1
4000,6138,2
4000,6140,3
4000,6141,1
4000,6142,5
4000,6146,3
4000,6147,5
4000,6148,2
4000,6149,1
4000,6150,1
4000,6151,3
4000,6152,8
4000,6153,13
4000,6154,4
4000,6155,1
4000,6157,2
4000,6160,3
4000,6161,1
4000,6164,1
4000,6165,3
4000,6169,2
4000,6171,2
4000,6173,1
4000,6175,2
4000,6176,1
4000,6178,3
4000,6180,6
4000,6181,2
4000,6182,1
4000,6184,3
4000,6185,1
4000,6186,1
4000,6188,16
4000,6196,1
4000,6197,1
4000,6200,2
4000,6201,1
4000,6202,2
4000,6203,1
4000,6204,1
4000,6205,1
4000,6209,3
4000,6211,1
4000,6213,1
4000,6216,1
4000,6218,10
4000,6231,1
4000,6234,1
4000,6247,3
4000,6248,4
4000,6249,2
4000,6250,1
4000,6253,1
4000,6254,6
4000,6255,4
4000,6258,2
4000,6259,3
4000,6261,1
4000,6265,3
4000,6267,2
4000,6269,11
4000,6270,1
4000,6271,1
4000,6272,5
4000,6276,1
4000,6277,1
4000,6278,8
4000,6280,2
4000,6307,2
4000,6310,1
4000,6311,1
4000,6329,1
4000,6346,2
4000,6347,1
4000,6350,1
4000,6355,48
4000,6357,3
4000,6359,1
4000,6360,1
4000,6364,5
4000,6366,1
4000,6368,6
4000,6370,4
4000,6371,2
4000,6372,3
4000,6373,2
4000,6374,1
4000,6380,4
4000,6381,3
4000,6383,5
4000,6384,1
4000,6385,1
4000,6386,27
4000,6387,98
4000,6388,23
4000,6391,86
4000,6393,47
4000,6394,33
4000,6395,30
4000,6396,71
4000,6397,58
4000,6398,6
4000,6411,1
4000,6413,2
4000,6417,29
4000,6700,29
4000,6702,21
4000,6703,7
4000,6708,1
4000,6713,1
4000,6720,57
4000,6721,3
4000,6722,5
4000,6723,1
4000,6726,1
4000,6729,5
4000,6731,2
4000,6738,1
4000,6739,2
4000,6747,1
4000,6901,2
4000,6902,3
4000,6904,1
4000,6906,2
4000,6907,3
4000,6910,1
4000,6912,3
4000,6918,1
4000,6926,3
4000,6930,1
4000,7008,1
4000,7009,9
4000,7011,3
4000,7012,1
4000,7016,4
4000,7017,32
4000,7018,14
4000,7020,12
4000,7027,11
4000,7028,1
4000,7029,1
4000,7030,2
4000,7035,1
4000,7039,1
4000,7040,2
4000,7041,4
4000,7043,1
4000,7052,1
4000,7066,1
4000,7067,6
4000,7069,2
4000,7072,1
4000,7073,1
4000,7074,1
4000,7075,2
4000,7077,7
4000,7078,17
4000,7082,3
4000,7084,2
4000,7115,5
4000,7119,11
4000,7120,2
4000,7125,5
4000,7126,2
4000,7149,1
4001,4001,15
4001,4002,37
4001,6012,2
4001,6019,1
4001,6022,1
4001,6043,1
4001,6053,1
4001,6059,3
4001,6098,2
4001,6100,1
4001,6127,1
4001,6142,1
4001,6143,4
4001,6166,1
4001,6170,3
4001,6181,1
4001,6183,4
4001,6185,2
4001,6193,1
4001,6196,2
4001,6197,1
4001,6203,1
4001,6205,3
4001,6206,1
4001,6209,1
4001,6216,1
4001,6218,4
