5002,5002,14
5002,5003,2
5002,5004,7
5002,5005,8
5002,5006,3
5002,5007,25
5002,6009,1
5002,6015,1
5002,6046,2
5002,6104,3
5002,6114,2
5002,6116,1
5002,6132,1
5002,6154,1
5002,6171,1
5003,5002,2
5003,5003,4
5003,5004,5
5003,5005,3
5003,5006,1
5003,5007,14
5003,6012,1
5003,6034,6
5003,6052,1
5003,6063,2
5003,6114,4
5003,6116,1
5003,6209,1
5003,6259,1
5003,6901,2
5003,7046,1
5004,5002,6
5004,5003,14
5004,5004,5
5004,5005,3
5004,5006,3
5004,5007,47
5004,6114,4
5004,6132,1
5004,6501,4
5005,5002,2
5005,5003,5
5005,5004,4
5005,5005,5
5005,5006,3
5005,5007,21
5005,6104,9
5005,6123,1
5005,6124,1
5005,6133,1
5005,6134,1
5005,6158,2
5005,6222,1
5005,6501,2
5005,6504,2
5005,7034,1
5006,5002,1
5006,5004,3
5006,5005,6
5006,5006,16
5006,5007,30
5006,6012,1
5006,6112,1
5006,6114,4
5006,6116,4
5006,6118,1
5006,6120,1
5006,6123,3
5006,6133,7
5006,6159,1
5006,6169,1
5006,6179,1
5006,6184,4
5006,6187,2
5006,6249,1
5006,6393,1
5006,6501,16
5006,6729,1
5007,5002,33
5007,5003,15
5007,5004,32
5007,5005,42
5007,5006,38
5007,5007,24
5007,6011,1
5007,6012,1
5007,6015,8
5007,6020,1
5007,6023,1
5007,6026,1
5007,6034,4
5007,6035,1
5007,6038,1
5007,6043,12
5007,6050,1
5007,6052,1
5007,6057,1
5007,6104,1
5007,6108,5
5007,6109,1
5007,6112,2
5007,6113,2
5007,6114,31
5007,6116,4
5007,6118,9
5007,6119,6
5007,6123,10
5007,6124,2
5007,6129,1
5007,6132,1
5007,6142,1
5007,6145,2
5007,6146,1
5007,6148,3
5007,6154,1
5007,6167,1
5007,6178,2
5007,6181,1
5007,6183,3
5007,6187,1
5007,6188,4
5007,6202,2
5007,6209,1
5007,6214,1
5007,6215,1
5007,6223,2
5007,6225,2
5007,6227,1
5007,6255,2
5007,6268,1
5007,6344,1
5007,6370,3
5007,6386,1
5007,6387,1
5007,6393,1
5007,6397,1
5007,6401,8
5007,6429,2
5007,6501,5
5007,6502,1
5007,6504,4
5007,6724,2
5007,6732,1
5007,6741,2
5007,6902,1
5007,6921,1
5007,7017,1
5007,7027,1
5007,7035,2
5007,7037,2
5007,7073,6
5007,7074,1
5007,7075,1
6001,5007,2
6001,6001,13
6001,6003,1
6001,6004,5
6001,6007,8
6001,6008,2
6001,6009,51
6001,6011,6
6001,6012,16
6001,6013,4
6001,6014,14
6001,6015,39
6001,6018,6
6001,6019,1
6001,6020,4
6001,6021,2
6001,6023,12
6001,6024,2
6001,6025,5
6001,6026,14
6001,6027,5
6001,6029,1
6001,6031,2
6001,6032,28
6001,6034,17
6001,6035,4
6001,6036,10
6001,6037,5
6001,6038,5
6001,6039,14
6001,6040,10
6001,6041,6
6001,6042,31
6001,6043,39
6001,6044,5
6001,6046,12
6001,6048,3
6001,6049,14
6001,6050,19
6001,6052,26
6001,6053,3
6001,6057,9
6001,6058,5
6001,6060,2
6001,6061,1
6001,6062,1
6001,6063,2
6001,6064,6
6001,6065,2
6001,6066,1
6001,6067,2
6001,6068,1
6001,6070,1
6001,6072,4
6001,6073,5
6001,6076,1
6001,6078,19
6001,6079,2
6001,6081,14
6001,6083,5
6001,6084,3
6001,6085,10
6001,6086,1
6001,6087,4
6001,6088,2
6001,6090,2
6001,6092,1
6001,6095,1
6001,6096,2
6001,6097,1
6001,6098,2
6001,6099,3
6001,6100,9
6001,6103,2
6001,6104,21
6001,6105,1
6001,6112,12
6001,6113,12
6001,6114,31
6001,6116,23
6001,6117,2
6001,6118,6
6001,6119,10
6001,6120,1
6001,6121,3
6001,6122,2
6001,6123,1
6001,6124,5
6001,6126,4
6001,6128,1
6001,6129,2
6001,6132,10
6001,6133,11
6001,6136,2
6001,6137,4
6001,6139,1
6001,6140,1
6001,6142,4
6001,6143,6
6001,6145,6
6001,6146,2
6001,6147,2
6001,6148,7
6001,6150,2
6001,6151,4
6001,6152,1
6001,6153,8
6001,6154,1
6001,6155,3
6001,6157,2
6001,6158,4
6001,6159,10
6001,6160,4
6001,6161,1
6001,6163,3
6001,6165,1
6001,6166,1
6001,6167,2
6001,6169,4
6001,6171,3
6001,6173,7
6001,6174,7
6001,6175,5
6001,6176,1
6001,6177,1
6001,6178,5
6001,6179,5
6001,6180,25
6001,6181,4
6001,6182,1
6001,6183,3
6001,6184,3
6001,6186,2
6001,6187,1
6001,6188,1
6001,6190,1
6001,6191,2
6001,6193,2
6001,6197,1
6001,6198,2
6001,6199,2
6001,6203,9
6001,6205,1
6001,6206,1
6001,6207,3
6001,6209,15
6001,6211,3
6001,6213,1
6001,6214,1
6001,6216,4
6001,6217,5
6001,6219,1
6001,6220,6
6001,6221,5
6001,6222,1
6001,6223,2
6001,6227,2
6001,6231,3
6001,6232,1
6001,6233,3
6001,6235,1
6001,6236,1
6001,6237,1
6001,6247,1
6001,6248,4
6001,6254,1
6001,6255,1
6001,6262,6
6001,6264,1
6001,6268,2
6001,6275,1
6001,6277,1
6001,6280,4
6001,6302,1
6001,6303,1
6001,6314,3
6001,6322,1
6001,6329,1
6001,6333,2
6001,6336,1
6001,6338,2
6001,6346,3
6001,6350,1
6001,6358,1
6001,6362,1
6001,6366,1
6001,6368,1
6001,6371,1
6001,6373,1
6001,6375,1
6001,6379,2
6001,6383,2
6001,6393,6
6001,6394,1
6001,6397,2
6001,6401,4
6001,6402,1
6001,6403,3
6001,6406,6
6001,6407,5
6001,6408,1
6001,6411,1
6001,6418,1
6001,6424,2
6001,6425,1
6001,6427,5
6001,6432,1
6001,6502,1
6001,6708,3
6001,6711,1
6001,6718,1
6001,6720,2
6001,6722,1
6001,6724,7
6001,6725,1
6001,6726,2
6001,6727,6
6001,6729,12
6001,6731,1
6001,6734,1
6001,6738,4
6001,6741,3
6001,6742,1
6001,6745,7
6001,6749,3
6001,6750,2
6001,6901,15
6001,6902,7
6001,6903,6
6001,6906,1
6001,6907,2
6001,6910,2
6001,6912,1
6001,6921,1
6001,6926,2
6001,6929,5
6001,7018,1
6001,7024,1
6001,7033,4
6001,7038,3
6001,7040,1
6001,7043,1
6001,7047,1
6001,7059,1
6001,7066,5
6001,7070,3
6001,7072,4
6001,7073,5
6001,7074,6
6001,7076,1
6001,7077,5
6001,7079,2
6001,7081,1
