4000,4000,26
4000,4001,2
4000,6001,2
4000,6002,8
4000,6006,1
4000,6008,4
4000,6009,1
4000,6012,14
4000,6013,1
4000,6014,10
4000,6015,12
4000,6017,2
4000,6018,16
4000,6019,1
4000,6020,8
4000,6021,5
4000,6022,3
4000,6023,5
4000,6024,1
4000,6025,8
4000,6026,5
4000,6027,4
4000,6031,1
4000,6032,21
4000,6033,4
4000,6034,3
4000,6035,1
4000,6036,9
4000,6037,1
4000,6038,3
4000,6042,1
4000,6043,13
4000,6044,3
4000,6046,2
4000,6050,4
4000,6052,12
4000,6059,1
4000,6061,2
4000,6063,5
4000,6064,4
4000,6067,3
4000,6070,1
4000,6073,6
4000,6076,16
4000,6078,6
4000,6085,4
4000,6092,1
4000,6094,1
4000,6100,1
4000,6103,6
4000,6104,10
4000,6105,2
4000,6107,1
4000,6108,5
4000,6110,8
4000,6111,2
4000,6112,14
4000,6113,3
4000,6114,14
4000,6117,1
4000,6118,11
4000,6119,23
4000,6120,3
4000,6121,10
4000,6122,12
4000,6124,13
4000,6126,10
4000,6127,4
4000,6128,32
4000,6129,1
4000,6130,8
4000,6131,2
4000,6132,10
4000,6133,4
4000,6134,1
4000,6136,3
4000,6137,4
4000,6138,2
4000,6140,3
4000,6141,6
4000,6142,2
4000,6145,4
4000,6146,8
4000,6147,2
4000,6148,1
4000,6149,1
4000,6150,1
4000,6151,2
4000,6152,3
4000,6155,1
4000,6156,1
4000,6158,2
4000,6159,1
4000,6161,1
4000,6164,5
4000,6165,3
4000,6166,1
4000,6171,2
4000,6173,1
4000,6175,1
4000,6180,7
4000,6182,2
4000,6184,3
4000,6186,1
4000,6189,2
4000,6197,3
4000,6201,1
4000,6202,2
4000,6209,4
4000,6211,13
4000,6214,2
4000,6217,1
4000,6221,1
4000,6222,3
4000,6226,8
4000,6227,2
4000,6228,1
4000,6230,6
4000,6236,2
4000,6237,1
4000,6247,1
4000,6250,1
4000,6252,4
4000,6253,1
4000,6255,1
4000,6258,2
4000,6260,2
4000,6267,1
4000,6268,1
4000,6269,3
4000,6275,2
4000,6276,1
4000,6305,1
4000,6311,1
4000,6338,1
4000,6344,3
4000,6346,1
4000,6350,1
